MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Street_0,Alley_0,LotShape_0,CentralAir_0,GarageType_0,Fence_0,PavedDrive_0,LandSlope_0,GarageFinish_0,Electrical_0,SaleCondition_0,SaleType_0,MSSubClass_0,MSZoning_0,ExterQual_0,ExterCond_0,BsmtQual_0,BsmtCond_0,BsmtExposure_0,BsmtFinType1_0,BsmtFinType2_0,HeatingQC_0,KitchenQual_0,FireplaceQu_0,GarageQual_0,GarageCond_0,PoolQC_0,Functional_0,AggSF,bath_score,porch_area,n_porch,pool,pool_score,heat_fireplace_fQc,overall_score,exter_score,Kitchen_score,yr_group,basement_score,big_med_area,Yrs_Remodel,remodel_group,veneer,SalePrice,N_coded_mean,garage_score,HouseAge,liv_ratio,room_size,Total_Rooms,lowqual_ratio,GrLivArea_Score,BsmtFinSF_score,TotalBath_Abv,TotalBath_Bsmt,Bsm_1stFlr_ratio,CarArea,MSSubClass_,YrSold_,MoSold_,YearBuilt_,YearRemodAdd_,GarageYrBlt_,MSZoning_labeled,Street_labeled,Alley_labeled,LotShape_labeled,LandContour_labeled,LotConfig_labeled,LandSlope_labeled,Neighborhood_labeled,Condition1_labeled,Condition2_labeled,BldgType_labeled,HouseStyle_labeled,RoofStyle_labeled,RoofMatl_labeled,Exterior1st_labeled,Exterior2nd_labeled,MasVnrType_labeled,ExterQual_labeled,ExterCond_labeled,Foundation_labeled,BsmtQual_labeled,BsmtCond_labeled,BsmtExposure_labeled,BsmtFinType1_labeled,BsmtFinType2_labeled,Heating_labeled,HeatingQC_labeled,CentralAir_labeled,Electrical_labeled,KitchenQual_labeled,Functional_labeled,FireplaceQu_labeled,GarageType_labeled,GarageFinish_labeled,GarageQual_labeled,GarageCond_labeled,PavedDrive_labeled,PoolQC_labeled,Fence_labeled,MiscFeature_labeled,SaleType_labeled,SaleCondition_labeled,MSSubClass__labeled,YrSold__labeled,MoSold__labeled,YearBuilt__labeled,YearRemodAdd__labeled,GarageYrBlt__labeled
20,RL,124.0,16158,Pave,Does Not Have,IR1,Low,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1.130790308883,Unf,0.0,1.0575555388021536,1.137930658216842,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430,TA,TA,Y,168,36,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2009,WD,Normal,1,2,2,1,5,0,2,1,3,4,4,4,11,4,3,2,5,3,3,5,1,4,3,4,3,3,0,7,3490,4.5,204,2,0,0,16,35,6,3,0,5.833993542184577,0,4,0,1,260000,297788.0324605937,18.0,4,0.09468993687337542,218.57142857142858,10,0.0,10710,0.0,2.0,1.0,0.0007437455282463019,215.0,20,2009,6,2005,2005,2005.0,3,1,0,0,2,4,1,22,2,2,0,2,3,0,12,13,3,2,4,2,1,4,0,0,6,1,0,1,4,2,6,3,1,1,5,5,2,0,0,0,8,4,4,3,8,106,55,92
50,RL,73.0,12513,Pave,Does Not Have,IR1,Lvl,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1.1068050034854082,1.1068050034854082,GasA,Gd,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368,TA,TA,Y,55,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2009,WD,Normal,1,2,2,1,5,0,2,2,1,4,4,4,6,4,2,3,3,2,1,1,1,3,2,4,3,3,0,7,2821,4.0,55,1,0,0,12,16,6,2,2,1.0,1,2,0,0,104900,144582.94615935674,13.0,89,0.1388955486294254,248.28571428571428,10,0.0,6952,0.0,2.0,0.0,0.0008640163961634725,368.0,50,2009,6,1920,2007,1920.0,3,1,0,0,3,2,0,12,1,2,0,0,1,0,12,13,2,3,2,0,4,1,4,6,6,1,2,1,4,3,6,3,1,3,5,5,2,0,0,0,8,4,8,3,8,24,57,9
60,RL,73.0,8499,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.1002226728548754,1.1002226728548754,GasA,Ex,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432,TA,TA,Y,0,36,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,3,2007,New,Partial,1,2,2,1,6,0,2,2,3,4,5,7,14,4,2,2,4,3,1,1,1,4,3,4,3,3,0,7,2460,5.0,36,1,0,0,16,30,4,3,0,1.0,0,0,0,0,156932,192537.55625340954,19.0,1,0.1661371926108954,235.33333333333334,10,0.0,8472,0.0,2.5,0.0,0.001786075767621551,216.0,60,2007,3,2006,2007,2007.0,3,1,0,0,3,4,0,8,2,2,0,5,1,0,12,13,2,3,4,2,3,4,4,6,6,1,0,1,4,2,6,3,3,1,5,5,2,0,0,0,6,5,9,1,5,107,57,94
160,FV,30.0,3180,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.0990422323858522,1.0990422323858522,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,Does Not Have,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,4,2006,WD,Abnorml,1,1,3,1,2,0,2,2,2,4,1,4,5,5,3,2,4,3,1,1,1,4,3,0,3,3,0,7,2280,5.0,166,1,0,0,0,35,6,3,0,1.0,0,1,0,0,144152,224283.8576837785,13.5,1,0.37735849056603776,280.0,8,0.06666666666666667,8400,0.0,2.5,0.0,0.0021135427545881775,240.0,160,2006,4,2005,2005,2005.0,1,1,2,3,3,4,0,21,2,2,4,5,1,0,8,8,2,2,4,2,3,4,4,6,6,1,0,1,4,2,6,0,5,2,5,5,2,0,0,0,8,0,1,0,6,106,55,92
60,FV,73.5,7500,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1.0936617999322824,Unf,0.0,1.0624319811269827,1.11239496433799,GasA,Ex,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,Does Not Have,Attchd,2000.0,RFn,2,663,TA,TA,Y,0,96,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,1,2010,WD,Normal,1,2,3,1,5,0,2,2,2,4,4,4,14,5,3,2,4,3,1,6,1,4,3,0,3,3,0,7,3151,5.5,96,1,0,0,0,35,6,3,0,6.761500160052366,1,10,0,0,216000,224283.8576837785,16.5,10,0.2232,239.14285714285714,11,0.0,11718,0.0,2.5,1.0,0.001366578580267801,331.5,60,2010,1,2000,2000,2000.0,1,1,0,3,3,4,0,21,2,2,0,5,1,0,12,13,2,2,4,2,3,4,4,3,6,1,0,1,4,2,6,0,1,2,5,5,2,0,0,0,8,4,9,4,0,101,50,87
60,RL,68.0,9179,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,1.1014379666836087,Unf,0.0,1.054124034406499,1.1153601013537549,GasA,Ex,Y,SBrkr,882,908,0,1790,1,0,2,1,3,1,Gd,7,Typ,0,Does Not Have,Attchd,1999.0,RFn,2,588,TA,TA,Y,0,88,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2008,WD,Abnorml,1,2,2,1,5,0,2,2,2,4,1,4,14,4,3,2,4,3,1,6,1,4,3,0,3,3,0,7,3251,5.5,88,1,0,0,0,35,6,3,0,6.788229304320605,1,9,0,1,193000,197790.31817048488,16.5,9,0.19501034971129752,255.71428571428572,11,0.0,12530,0.0,2.5,1.0,0.0012645806137797674,294.0,60,2008,6,1999,1999,1999.0,3,1,0,0,3,4,0,5,2,2,0,5,1,0,12,13,1,2,4,2,3,4,4,3,6,1,0,1,4,2,6,0,1,2,5,5,2,0,0,0,8,0,9,2,8,100,49,86
160,RM,41.0,2665,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,1.0949332321654823,Rec,1.0360002325774176,0.9275973506953991,1.109280977579144,GasA,Ex,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336,TA,TA,Y,104,26,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2006,WD,Normal,1,2,3,1,5,0,2,2,2,4,4,4,5,2,2,2,3,3,1,5,3,4,2,3,3,3,0,7,2568,4.0,130,2,0,0,12,30,4,2,1,8.329544779353244,1,29,2,0,127000,110175.67135423042,14.5,29,0.5534709193245778,245.83333333333334,9,0.0,7375,1.1343510831801833,2.0,0.0,0.0011992226784639393,336.0,160,2006,7,1977,1977,1977.0,4,1,0,3,3,4,0,10,2,2,4,5,1,0,5,5,2,3,4,2,4,4,4,0,5,1,0,1,4,3,6,5,1,2,5,5,2,0,0,0,8,4,1,0,9,78,27,64
120,RM,70.0,4435,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1.1049294883612906,Unf,0.0,1.0325675221964725,1.1141332111643019,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,Does Not Have,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2009,WD,Normal,1,2,3,1,5,0,2,2,3,4,4,4,13,2,3,2,4,3,3,6,1,4,3,0,3,3,0,7,2116,2.5,140,1,0,0,0,30,6,3,0,6.80158268441454,0,5,0,1,144000,197790.31817048488,18.0,6,0.19120631341600902,212.0,6,0.0,5088,0.0,1.0,1.0,0.0013138363339201672,210.0,120,2009,6,2003,2004,2003.0,4,1,0,3,3,4,0,5,2,2,4,2,1,0,12,13,1,2,4,2,3,4,0,3,6,1,0,1,4,2,6,0,1,1,5,5,2,0,0,0,8,4,0,3,8,104,54,90
20,RL,48.0,10635,Pave,Does Not Have,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,1.076321274491374,GLQ,1.119844169935924,1.068288069170012,1.1409760669828768,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502,TA,TA,Y,0,262,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2010,WD,Normal,1,2,1,1,5,0,2,2,3,4,4,4,11,4,3,2,4,3,3,4,6,4,3,3,3,3,0,7,3827,4.5,262,1,0,0,12,40,6,3,0,10.344583730337169,1,7,0,1,232000,197790.31817048488,18.0,7,0.15684062059238363,208.5,11,0.0,13344,1.2053121042171686,2.0,1.0,0.0006840384094621563,251.0,20,2010,5,2003,2003,2003.0,3,1,0,1,3,2,0,5,2,2,0,2,3,0,12,13,1,2,4,2,3,4,0,1,3,1,0,1,4,2,6,5,1,1,5,5,2,0,0,0,8,4,4,4,7,104,53,90
50,RL,90.0,5400,Pave,Does Not Have,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,1.068288069170012,Rec,1.005777194524828,1.0824768370427216,1.1137316434777982,GasA,Ex,Y,SBrkr,840,534,0,1374,0,0,1,0,2,1,TA,6,Typ,0,Does Not Have,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,198,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,10,2009,WD,Normal,1,2,3,1,2,0,2,2,3,4,4,4,6,4,1,2,3,3,1,5,3,4,2,0,3,3,0,7,2552,2.0,198,1,0,0,0,24,2,2,2,8.166406743580849,0,59,1,0,105000,129120.76878973105,13.0,89,0.2544444444444444,229.0,8,0.0,5496,1.07445977715416,1.0,0.0,0.0013258710041402358,338.0,50,2009,10,1920,1950,1967.0,3,1,0,3,3,0,0,17,0,2,0,0,1,0,4,4,2,1,4,2,4,4,4,0,5,1,0,1,4,3,6,0,5,1,5,5,2,0,0,0,8,4,8,3,1,24,0,54
80,RL,80.0,9600,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,1.1132744949145854,Unf,0.0,1.031850253219713,1.1206852923669393,GasA,Gd,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377,TA,TA,Y,0,28,0,0,178,0,Does Not Have,MnPrv,Does Not Have,0,10,2008,WD,Normal,1,2,3,1,6,3,2,2,2,4,4,4,9,4,2,2,3,3,3,4,1,3,3,3,3,3,0,7,3030,2.5,206,2,0,0,9,36,4,3,1,4.830049428929289,1,12,0,0,165500,144582.94615935674,15.5,53,0.17302083333333335,207.625,10,0.0,9966,0.0,1.0,1.0,0.0006747051730083921,377.0,80,2008,10,1955,1996,1955.0,3,1,0,3,3,4,0,12,2,2,0,7,3,0,0,0,2,3,4,1,4,4,0,1,6,1,2,1,4,2,6,5,3,2,5,5,2,0,3,0,8,4,12,2,1,56,46,42
60,RL,75.0,9750,Pave,Does Not Have,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,1.1199716193180471,Unf,0.0,1.020501600316601,1.1252030364048065,GasA,Ex,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,583,TA,TA,Y,253,170,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2006,WD,Normal,1,2,3,1,2,0,2,2,2,4,4,4,14,4,2,2,4,3,3,6,1,4,3,3,3,3,0,7,3788,5.5,423,2,0,0,12,42,4,3,0,6.806469390404267,1,8,0,0,274300,197790.31817048488,13.5,8,0.21507692307692308,262.125,12,0.0,14679,0.0,2.5,1.0,0.0010155262061415221,291.5,60,2006,6,1998,1998,1998.0,3,1,0,3,3,0,0,5,2,2,0,5,1,0,12,13,2,3,4,2,3,4,0,3,6,1,0,1,4,2,6,5,5,2,5,5,2,0,0,0,8,4,9,0,8,99,48,85
20,RL,91.0,11400,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1.1310378854475105,Unf,0.0,1.1331014930857706,1.157943579180881,GasA,Ex,Y,SBrkr,2633,0,0,2633,1,0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3,804,TA,TA,Y,314,140,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,3,2007,WD,Normal,1,2,3,1,5,0,2,2,2,4,4,4,11,4,4,2,5,3,4,6,1,4,4,4,3,3,0,7,6070,5.5,454,2,0,0,32,50,8,4,0,6.73199261622678,1,5,0,1,466500,323182.69526876154,18.5,6,0.23096491228070176,329.125,12,0.0,26330,0.0,2.5,1.0,0.0004397810783064493,268.0,20,2007,3,2001,2002,2001.0,3,1,0,3,3,4,0,15,2,2,0,2,3,0,12,13,1,0,4,2,1,4,2,3,6,1,0,1,4,0,6,3,1,2,5,5,2,0,0,0,8,4,4,1,5,102,52,88
60,FV,85.0,10625,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.1220707693350167,1.1220707693350167,GasA,Ex,Y,SBrkr,1026,932,0,1958,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,936,TA,TA,Y,154,210,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2008,WD,Normal,1,2,3,1,5,0,2,2,3,4,4,4,14,5,3,2,4,3,1,1,1,4,3,4,3,3,0,7,3920,5.0,364,2,0,0,16,35,6,3,0,1.0,1,3,0,0,250000,224283.8576837785,20.0,3,0.18428235294117648,217.55555555555554,13,0.0,13706,0.0,2.5,0.0,0.0010936362274220435,312.0,60,2008,7,2005,2005,2005.0,1,1,0,3,3,4,0,21,2,2,0,5,1,0,5,5,2,2,4,2,3,4,4,6,6,1,0,1,4,2,6,3,1,1,5,5,2,0,0,0,8,4,9,2,9,106,55,92
20,RL,89.0,10991,Pave,Does Not Have,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1.1389448399040425,1.1389448399040425,GasA,Ex,Y,SBrkr,1571,0,0,1571,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722,TA,TA,Y,100,36,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,12,2007,New,Partial,1,2,2,1,5,0,2,2,3,4,5,7,11,4,3,2,4,3,4,1,1,4,3,4,3,3,0,7,3864,4.0,136,2,0,0,16,40,6,3,0,1.0,0,0,0,1,239000,238308.1541727995,20.0,0,0.14293512874169775,224.42857142857142,10,0.0,12568,0.0,2.0,0.0,0.0007249808019758387,240.66666666666666,20,2007,12,2007,2007,2007.0,3,1,0,0,1,4,0,23,2,2,0,2,1,0,12,13,1,2,4,2,3,4,2,6,6,1,0,1,4,2,6,3,1,1,5,5,2,0,0,0,6,5,4,1,3,108,57,94
30,RL,52.0,6292,Pave,Does Not Have,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,1.078140231312326,Unf,0.0,1.078140231312326,1.1099028887894384,GasA,TA,N,SBrkr,790,0,0,790,0,0,1,0,2,1,TA,4,Typ,0,Does Not Have,Detchd,1925.0,Unf,1,160,Fa,TA,Y,0,141,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,4,2008,WD,Normal,1,2,3,0,2,0,2,2,1,4,4,4,0,4,2,2,4,3,2,3,1,2,2,0,2,3,0,7,1718,2.0,141,1,0,0,0,30,4,2,2,3.813465981023263,0,58,1,0,91000,146897.47672979595,9.5,78,0.12555626191989827,197.5,6,0.0,4740,0.0,1.0,0.0,0.0014049403655562512,160.0,30,2008,4,1930,1950,1925.0,3,1,0,3,0,4,0,18,2,2,0,2,1,0,13,14,2,3,4,0,3,4,3,5,6,1,4,0,4,3,6,0,5,3,2,5,2,0,0,0,8,4,5,2,6,34,0,14
50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,1.0810820412012645,BLQ,1.0824768370427216,1.030008664286585,1.1203512386394237,GasA,Ex,Y,SBrkr,984,620,0,1604,0,0,2,0,3,1,TA,6,Min2,0,Does Not Have,Detchd,1977.0,Unf,2,660,TA,TA,Y,0,68,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2009,WD,Normal,1,0,3,1,2,0,2,2,1,4,4,4,6,4,2,2,3,3,1,2,4,4,2,0,3,3,0,5,3248,4.0,68,1,0,0,0,25,4,2,2,6.536885427613452,1,49,1,0,117000,128838.06099125525,12.0,68,0.1458446990361884,267.3333333333333,9,0.0,8020,1.170246268543234,2.0,0.0,0.0011385683319506338,330.0,50,2009,7,1941,1960,1977.0,3,1,1,3,3,4,0,7,2,2,0,0,1,0,13,14,2,3,4,1,4,4,4,4,1,1,0,1,4,3,3,0,5,3,5,5,2,0,0,0,8,4,8,3,9,44,10,64
160,RM,21.0,1953,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,1.0673112267028,Unf,0.0,1.036330213511384,1.0890970681633094,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,Does Not Have,Detchd,1973.0,Unf,1,264,TA,TA,Y,72,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2006,WD,Normal,1,2,3,1,2,0,2,2,1,4,4,4,5,2,2,2,3,2,1,4,1,2,2,0,3,3,0,7,1734,3.0,72,1,0,0,0,30,4,2,1,4.792608863496235,0,33,2,1,83000,114955.49449558073,10.0,33,0.5053763440860215,197.4,8,0.0,5922,0.0,1.5,0.0,0.002254859354375382,264.0,160,2006,6,1973,1973,1973.0,4,1,0,3,3,4,0,2,2,2,3,5,1,0,6,6,1,3,4,1,4,1,4,1,6,1,4,1,4,3,6,0,5,3,5,5,2,0,0,0,8,4,1,0,8,74,23,60
80,RL,73.0,9735,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.078140231312326,1.078140231312326,GasA,Gd,Y,SBrkr,754,640,0,1394,0,0,2,1,3,1,Gd,7,Typ,0,Does Not Have,BuiltIn,2007.0,Fin,2,400,TA,TA,Y,100,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2008,WD,Normal,1,2,3,1,6,0,2,2,3,4,4,4,9,4,2,2,4,3,1,1,1,3,3,0,3,3,0,7,2178,5.0,100,1,0,0,0,25,4,3,0,1.0,0,1,0,0,167500,238308.1541727995,19.0,2,0.14319465844889573,199.14285714285714,11,0.0,6970,0.0,2.5,0.0,0.0014298942059845173,200.0,80,2008,5,2006,2007,2007.0,3,1,0,3,3,4,0,23,2,2,0,7,1,0,12,13,2,3,4,2,3,4,4,6,6,1,2,1,4,2,6,0,3,1,5,5,2,0,0,0,8,4,12,2,7,107,57,94
30,RL,45.0,8212,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,1.0450081489918388,Unf,0.0,1.103358196346547,1.1149232103606497,GasA,TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,Does Not Have,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0,0,96,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2010,WD,Normal,1,0,3,0,2,0,2,2,1,2,4,4,0,4,2,1,3,2,1,3,1,2,2,0,3,2,0,7,1928,2.5,96,1,0,0,0,9,2,2,2,3.681457780003907,0,60,1,0,58500,128838.06099125525,9.0,96,0.10521188504627374,172.8,7,0.0,2592,0.0,1.0,1.0,0.0012904203823618631,200.0,30,2010,6,1914,1950,1938.0,3,1,1,3,3,4,0,7,2,2,0,2,1,0,11,12,2,3,1,0,4,1,4,5,6,1,4,0,1,3,6,0,5,3,5,2,2,0,0,0,8,4,5,4,8,18,0,27
20,RL,73.0,12925,Pave,Does Not Have,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,1.11497201606767,Unf,0.0,1.0721314985404802,1.12857700845582,GasA,Ex,Y,SBrkr,2117,0,0,2117,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0,42,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2008,WD,Normal,1,2,2,1,5,0,2,2,3,4,4,4,11,4,2,2,3,3,2,4,1,4,2,4,3,3,0,7,3872,5.0,42,1,0,0,32,42,4,2,1,4.838976522328956,1,38,2,0,237500,144582.94615935674,18.0,38,0.16379110251450676,302.42857142857144,11,0.0,12702,0.0,2.5,0.0,0.0005331020351704393,275.0,20,2008,5,1970,1970,1970.0,3,1,0,0,3,0,0,12,2,2,0,2,1,0,3,10,2,3,4,1,4,4,3,1,6,1,0,1,4,3,6,3,1,1,5,5,2,0,0,0,8,4,4,2,7,71,20,57
70,RM,60.0,7200,Pave,Does Not Have,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1.098741320763593,1.098741320763593,GasA,Ex,Y,SBrkr,998,764,0,1762,1,0,1,1,4,1,Gd,8,Typ,0,Does Not Have,Detchd,1989.0,Unf,2,576,TA,TA,N,36,0,221,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,10,2006,WD,Normal,1,2,3,1,2,0,0,2,1,4,4,4,10,2,2,2,2,3,1,1,1,4,3,0,3,3,0,7,2934,3.5,257,2,0,0,0,49,4,3,2,1.0,1,56,1,0,157000,129120.76878973105,12.0,86,0.24472222222222223,220.25,11,0.0,12334,0.0,1.5,1.0,0.001100943207177949,288.0,70,2006,10,1920,1950,1989.0,4,1,0,3,3,0,0,17,2,2,0,5,3,0,13,14,2,3,4,0,2,4,4,6,6,1,0,1,4,2,6,0,5,3,5,5,0,0,0,0,8,4,10,0,1,24,0,76
